id,date,source,transaction,transaction_group,category,category_group,area,area_group,price_usd,price_text,size_m2,land_dunum,floor,price_per_m2,score,has_photos,tags,parse_confidence,needs_review,raw_text
14bb417bea,2026-08-25,uploaded WhatsApp dump Aug 25-Sep 1,مطلوب شراء,مطلوب شراء,تجاري,محل تجاري,,,500000.0,500 الف $,300.0,,,1666.67,7,False,تجاري,medium,True,"مطلوب للشراء🪷🪷
 ضمن دمشق عقار تجاري حصراً يصلح مستودع دواء مو شرط يكون شارع عام 
مساحة ١٨٠-٣٠٠ متر 
الميزانية لحد ٥٠٠ الف $ 
مباشر🪷🪷"
fdb6cbc4a6,2026-08-24,uploaded WhatsApp dump Aug 5-25,إيجار,إيجار,شقة/سكني,سكني,برنية,برنية,1400.0,1400$,,,طابق 8,,7,True,مصعد; صور,medium,True,".منزل اجار🎯🎯
 بشارع برنية طابق 8 مصعدطاقة 5غرف وصالون  مفروش يوجد طاقة  ١٤٠٠$ بالشهر
يوجد صور🎯🎯"
9b7452fcea,2026-08-24,uploaded WhatsApp dump Aug 5-25,إيجار,إيجار,تجاري,محل تجاري,المهاجرين,المهاجرين,650.0,المطلوب 650,,,أرضي,,8,True,صور; تجاري; طاقة,medium,True,"شقة للايجار بالمهاجرين شطا
✨️✨️✨️✨️✨️
جادة تالتة
عبارة عن غرفتين نوم كبار وغرفة صغيرة وصالون قطعتين مفروش بالكامل مع الاجهزة الكهربائية وشاشة و تكييفات وتلفون ارضي وانترنت مدفوع لسنة وكهرباء ٢٤ ساعة مع بطارية ليثيوم كبيرة بتشغيل تكييف الإجار سنوي أو 6 شهور
يوجد شهر تأمين
المطلوب 650$ بالشهر 
عمولة مكتب أجار شهر من المستأجر
يوجد صور
✨️✨️✨️✨️✨️✨️"
b611af0f80,2026-08-24,uploaded WhatsApp dump Aug 5-25,إيجار,إيجار,تجاري,محل تجاري,شارع بغداد,شارع بغداد,500.0,500 $,70.0,,طابق ثاني,,10,True,صور; تجاري,high,False,"شقة مفروشة🎯
 للآجار في شارع بغداد
مقابل مقبرة الدحداح
إطلاله على الشارع العام
طابق ثاني فني
مساحة ٧٠ متر تقريبا
ثلاث غرف ومنتفعات 
كسوة وسط
يوجد بطاريات ولدات
مطلوب آجار شهري 
 دولار 500 $ بالشهر
وعمولة مكتب شهر
يوجد صور🎯"
03491c5318,2026-08-24,uploaded WhatsApp dump Aug 5-25,مطلوب شراء,مطلوب شراء,أرض/مزرعة,أرض,شارع بغداد,شارع بغداد,170000.0,170 الف $,,,أرضي,,6,False,,medium,True,"💢مطلوب 💢 للشراء 

منزل طابق ارضي طلوع او اول حصرا 
بشارع بغداد. 
بحدود ١٧٠ الف $"
60ed694ad5,2026-08-24,uploaded WhatsApp dump Aug 5-25,بيع/إيجار,بيع/إيجار,شقة/سكني,سكني,العدوي,العدوي,,,120.0,,طابق 3,,6,False,مصعد; برندا,medium,True,"للبيع  أو ايجار 
📍📍📍📍📍
في #العدوي
قبل #وزارة_النفط
مساحة 120م
غرفة نوم عدد 2 وممكن تقسيمه إلى 4 غرف نوم 
 صالونين كبار مع سفرا حرف L 
مطبخ أميركي +حمام + برندة
كسوة سوبر ديلوكس 
شبابيك عزل صوت - تمديدات انفيرتر كامل البيت 
مكيفات عدد 2 
اطلالة بانورامية على الحزام الأخضر 
اتجاه شرقي شمالي
طابق 3 من 5 
لايوجد مصعد 
Read more"
a618993123,2026-08-24,uploaded WhatsApp dump Aug 5-25,إيجار,إيجار,شقة/سكني,سكني,المالكي,المالكي,20000.0,20 الف,,,,,7,False,حديقة; طاقة,medium,True,"للاجار
✨️✨️✨️✨️✨️
المالكي قرب مشفى الشامي
 شارع ابراهيم هنانو
طلعة مقسم الهاتف 
كسوة سوبر
شقة نزول ٦ درجات مساحة كلية١٦٠ مع  حديقة فيها شلال ومضخة للشلال
مع بطارية هندية وانفيرتر
يوجد ٣ مكيفات Lg 
غرفتين نوم مفروشين 
وغرفتين قعدة
20 الف بالسنة وبازار
✨️✨️✨️✨️"
c90d62b10f,2026-08-24,uploaded WhatsApp dump Aug 5-25,بيع,بيع,شقة/سكني,سكني,المزة,المزة,,,220.0,,طابق 4,,7,False,سطح; مصعد; كراج; برندا,medium,True,"للبيع منزل 
 المزة 
✨️✨️✨️✨️✨️
استراد المزة المروحيات 
طابق 4
يوجد مصعد عدد2. كهرباء وطاقة 
اتجاه قبلي شرقي غربي 
المساحة 220م
الوصف 3 غرف نوم صالونين كبار حمامين +وغرفة قعدة 
يوجد برندا عدد 2 
اطلالة خلفية على المتحلق
نوع الاكساء وسط 
نوع الملكية طابو سجل موقت 
يوجد حصة بل سطح 
يوجد كراج بناء 
Read more"
c074a14fa3,2026-08-24,uploaded WhatsApp dump Aug 5-25,إيجار,إيجار,شقة/سكني,سكني,القابون,القابون,10000.0,10000$,250.0,,طابق 2,,8,False,مصعد,high,False,"🌷معمل للاجار قرب القابون جانب معمل الدبش طابق 2مع مصعدمساحة ٢٥٠متر
مطلوب١٠٠٠٠$بالسنة 🌷"
7666bfe09e,2026-08-24,uploaded WhatsApp dump Aug 5-25,بيع,بيع,شقة/سكني,سكني,ركن الدين,ركن الدين,300000.0,300 ألف دولار,200.0,,طابق ثالث,1500.0,8,False,مصعد; برندا; طاقة,high,False,"💥للبيع شقة شرقي ركن الدين💥💥💥💥💥 
🍁الإرتفاع الطابقي : طابق ثالث .  
🍁المساحة : 200 م 
🍁الإتجاهات : شرقي غربي شمالي . 
🍁الإكساء : جيد جداا
🍁الوصف : 5 غرف وصالون ومطبخ وحمامين وبرندااا
🍁يوجد طاقة شمسية وشوفاج ويوجد مصعد طاقة ممكن الاشتراك .
🍁يوجد إمكانية بيع الشقة مع العفش(العفش تقيل والأدوات الزجاجبة تقيله)  
💥السعر المطلوب : 300 ألف دولار وبازار .
💥السعر المطلوب مع العفش : 300 ألف يورو وبازار ."
8ce30dc984,2026-08-24,uploaded WhatsApp dump Aug 5-25,بيع,بيع,شقة/سكني,سكني,ركن الدين,ركن الدين,,,164.0,,قبو,,7,False,سطح; قبو; مصعد,medium,True,"🌷اطلالة ساحرة
منزل للبيع بشرقي ركن الدين نسق اول  4 غرف + صالون 
 3 حمامات
 مطبخان  ( استراد الفيحاء)
 يطل على الحزام الأخضر + حدائق أمامية وخلفية
الاتجاه: قبلي شمالي
مساحة 160 – 164 م²
 تفاصيل البناء:
 الطابق الخامس (الأخير)
مصعد (اشتراك)
بير مياه خاص بالبناء 
 سطح مشترك + قبو مشترك
 مميزات إضافية:
البيت مقسوم كأنه شقتين (شقة ديلوكس + شقة ثانية تحتاج شغل)
مناسب للسكن أو الاستثمار
Read more"
611630bf66,2026-08-24,uploaded WhatsApp dump Aug 5-25,بيع,بيع,شقة/سكني,سكني,,,175000.0,175الف,100.0,,طابق ثاني,1750.0,8,True,سطح; حديقة; مصعد; فيديو,medium,True,🌷منزل للبيع مطل على حديقة شكونزول حمامية مساحة ١٠٠متر طابق تاني  ممكن تركيب مصعد٣غرف وصالون كسوة جيدة شرقي غربي طابو ٢٤٠٠حصة بالسطح مطلوب ١٧٥الف وسكرة 🌷يوجدفيديو للزبون
27b664f6b9,2026-08-24,uploaded WhatsApp dump Aug 5-25,بيع,بيع,شقة/سكني,سكني,ركن الدين,ركن الدين,300000.0,300 الف دولار,200.0,,,1500.0,10,True,طابو أخضر; مصعد; فيديو; صور; برندا; طاقة,high,False,"للبيع🌹❣️
المنطقة : شرقي ركن الدين خلف جامع طارق بن زياد 
الملكية : طابو اخضر 
الطابق : الرابع قبل الاخير 
الاتجاهات : جنوبي شرقي شمالي
المساحة : 200 متر 
الكسوة : قديمة نظيفة
الوصف الداخلي : 3 غرف نوم 3 صالونات موزع حمامين ومطبخ 
برندات : 3 برندات 
مصعد : يوجد 
مدة التسليم : يتفق عليها
صور وفيديو : موجود 
السعر : 300 الف دولاروبازار خفيف
هدية للزبون منظومة طاقة 8 الواح اكبر قياس مع بطارية وانفيرتر
يوجود فيديو🌹❣️"
b0eff74d45,2026-08-24,uploaded WhatsApp dump Aug 5-25,بيع,بيع,شقة/سكني,سكني,الروضة,الروضة,300000.0,300الف $,160.0,,طابق أول,1875.0,8,False,,high,False,"🌷شقه للبيع 
روضه قرب كافي كزا ميزا 
طابق اول 
مساحه 160متر 
4,غرف وصالون ومنافع 
الاكساء عادي 
السعر 300الف $🌷"
f372b0661e,2026-08-23,uploaded WhatsApp dump Aug 5-25,بيع,بيع,شقة/سكني,سكني,ركن الدين,ركن الدين,100000.0,100الف$,,,ملحق,,8,True,طابو أخضر; فيديو,medium,True,"للبيع منزل 🎯
في منطقة ركن الدين
الشارع العام قريب لمأكولات الحمراء
مساحة 90m
3غرف وصوفا
الاتجاه قبلي شمالي
الطابق الرابع ملحق
كسوة جيدة
طابو اخضر2400 سهم
السعر100الف$منهي
يوجدفيديو🎯"
212ca88cfb,2026-08-23,uploaded WhatsApp dump Aug 5-25,إيجار,إيجار,شقة/سكني,سكني,ركن الدين,ركن الدين,650.0,المطلوب 650,,,طابق 3,,6,False,صور,medium,True,"للايجار مفروش🌷
 فرش وسط 3 مكيفات غرفه قعده وسفره و2 نوم ط2 ركن الدين 
الشارع العام
 المطلوب 650  $ بلشهر ودفع سنه
لا يوجد صور🌷"
af596fc8a7,2026-08-23,uploaded WhatsApp dump Aug 5-25,بيع,بيع,شقة/سكني,سكني,,,,,145.0,,,,4,False,,medium,True,"للبيع شقة مميزة جد🎯
اً في بلودان من لمالك مباشرة – المعمورة / الجرجانية 🌲
 الموقع: المعمورة – الجرجانية 
 المساحة: 145 متر مربع
 الطابق الأول
 اتجاه شرقي – غربي
بناء مخدّم
تتألف الشقة من:
غرفتي نوم واسعتين
صالون كبير ومريح مع إطلالة رائعة
مطبخ أمريكي عصري مفتوح
حمام كبير
تراس كبير جداً بإطلالة بانورامية مفتوحة بالكامل على الخضار والطبيعة، كاشف ولا يحجب الرؤية أي بناء
✨ مواصفات إضافية:
Read more"
41ab9703b2,2026-08-23,uploaded WhatsApp dump Aug 5-25,بيع,بيع,أرض/مزرعة,أرض,يعفور,يعفور,125000.0,125000 دولار,,50.0,,,8,True,طابو أخضر; صور,medium,True,"ارض للبيع🎯
 بمنطقة كفر قوق قطنا
بعد يعفور ب5 كم 
تبعد عن ساحة الامويين 24كم
المساحة 50 دونم
على شارعين
طابو اخضر 2400 سهم
سعر الدونم 125000 دولار
يوجد صور🎯"
a4e5b40491,2026-08-23,uploaded WhatsApp dump Aug 5-25,بيع/إيجار,بيع/إيجار,شقة/سكني,سكني,المهاجرين,المهاجرين,90000.0,90الف,160.0,,طابق ثاني,562.5,8,False,برندا,high,False,"للبيع او للأجار فاضي 🌷
بسم الله الرحمن الرحيم 
من صاحب البيت مباشر 
للبيع  بيت في منطقه المهاجرين جادات جاده سادسه عشارع العام خط المكرو 👍🏻
الله يهني صاحب النصيب بمجاوره جامع 
البيت على حيط الجامع تماما 
مواصفات البيت 
ملكيه البيت كاتب عدل  
المساحه 160متر 
طابق  ثاني فني قبل الأخير 
البيت قبلي الشمس لنص البيت التوزيع 4غرف +صالون
 +برنده+مطبخ +حمامين+3مكيفات +3سقايف واسعه 👍🏻
الاطلاله جميله جدااا
مطلوب 90الف وبازار
الاجار 500 بالشهر  الدفع اما سنوي او 6 اشهر
Read more"
d66bb38968,2026-08-22,uploaded WhatsApp dump Aug 5-25,مطلوب,مطلوب,تجاري,محل تجاري,القمرية,القمرية,850000.0,850 الف دولار,,,طابق أول,,8,True,طابو أخضر; صور; تجاري,medium,True,"عقار تجاري في منطقه القمريه🎯🎯
 المنطقه الرئيسيه مصنفه سياحي درجه اولى العقار عباره عن فندق اربع نجوم مقابل فرن الكرواسان جانب دار مملوكه العقار مؤلف المطبخ تحت الارض مع خدمات للاوتيل من ارض يحتوي على غرفتين فرديه وغرفه مزدوجه زائد ريسبشن زائد طابق اول يحتوي على ثلاث غرف غرفه عرايسيه ملكيه زائد غرفتين مجوزه درجه اولى زائد طابق ثاني غرفه مفرده زائد غرفه مجوزه زائد تراس عباره عن كافيه مطل على دمشق القديمه عامه العقار طابو اخضر كسوه سوبر سوبر ديلوكس ترميم اثري رقم واحد تصنيفه اربع نجوم صفه القيمريه 2400 سهم طابو اخضر 
المطلوب 850 الف دولار $
 ولللعلم الاوتيل تصنيف دائم وليس مؤقت سياحيا وتجاريا🎯يوجد كم صورة🎯"
e2bf59516c,2026-08-22,uploaded WhatsApp dump Aug 5-25,بيع,بيع,,,,,4800000.0,4مليون 800 الف $,,,,,4,False,طابو أخضر,medium,True,"كازية للبيع🌷
 طابو اخضر  
بس بدها شويت ترتيبات وبتشتغل
 فيها تلاجات
المطلوب 4مليون 800 الف $🌷"
65876ad7fa,2026-08-22,uploaded WhatsApp dump Aug 5-25,بيع,بيع,تجاري,محل تجاري,شارع بغداد,شارع بغداد,40000.0,40 الف$,15.0,,,2666.67,9,False,طابو أخضر; صور,high,False,"محل للبيع🌹
 بشارع بغداد دخلة مؤسسة الزيت رابع محل على اليمين مساحة ١٥متر طابو أخضر وفروغ و ملكية
و ملكيه كهرباء و ماء وصرف صحي وسقيفة  بلور 
مطلوب 40 الف$
يمكن المقايضه على بيت مع دفع الباقي
لا يوجد صور🌹"
3f0388b85a,2026-08-22,uploaded WhatsApp dump Aug 5-25,بيع,بيع,تجاري,محل تجاري,ساروجة,ساروجة,75000.0,75 ألف دولار,15.0,,,5000.0,8,False,صور,high,False,"محل للبيع🌷
بساروجة في مدخنة مكسي سوبر وسقيفة وكهرباء وماء وصرف صحي مساحه ١٥متر 
فروغ بللمالية
 مواجه مجمع يالبغا  محل فاتح  مطعم 
 المطلوب 75 ألف دولار$ وبازار للمعتمد
يمكن المقايضه على بيت
لا يوجد صور🌷"
243ffe97fd,2026-08-22,uploaded WhatsApp dump Aug 5-25,إيجار,إيجار,شقة/سكني,سكني,دمر,دمر,12000.0,12 ألف دولار,,,طابق 6,,6,False,مصعد; برندا,medium,True,"💥للإيجار شقة سوبر ديلوكس ( مع فرش ) مشروع دمر مغتربين💥💥💥💥💥
🍁الإرتفاع الطابقي : طابق 6 (مصعد طاقة)
🍁 الوصف : غرفتين نوم وصالون وغرفة جلوس ومطبخ واسع وحمامين وبرندااا
🍁البناء جميل وأنيق .
💥عمولة أجار شهر .
💥الإيجار السنوي المطلوب : 12 ألف دولار .
⛔يوجد عروض حسب الطلب ."
0bede5c035,2026-08-22,uploaded WhatsApp dump Aug 5-25,بيع,بيع,تجاري,محل تجاري,المزرعة,المزرعة,120000.0,120الف$,55.0,,طابق أول,2181.82,10,True,فيديو; تجاري,high,False,"للبيع عقار تجاري 🎯
.. بمنطقة المزرعه 
عقار_تجاري يصلح عيادة اطباء .
طبيب اسنان .. مكتب محامي .. مكتب هندسي 
موقع حلو زاوية شارعين 
مساحة العقار ٥٥ متر ..
مقسم ل ٣ غرف 
وحمام وبوفيه .. 
اتجاهات قبلي غربي .  
شبابيك ع الشارعين ..
طابق اول بمجمع تجاري .
ملكيه حكم محكمه قطعي
المطلوب 120الف$وبازار مرتب يوجد فيديو🎯"
5af12d2430,2026-08-22,uploaded WhatsApp dump Aug 5-25,بيع,بيع,شقة/سكني,سكني,,,4800000.0,4مليون 800 الف $,,,,,5,False,طابو أخضر,medium,True,"كازية للبيع🌷
 طابو اخضر 
 فيها غرف تبريد حفظ فواكه ولحوم 
المطلوب 4مليون 800 الف $🌷"
2db82aad59,2026-08-22,uploaded WhatsApp dump Aug 5-25,إيجار,إيجار,تجاري,محل تجاري,الصالحية,الصالحية,105000.0,105الاف $,768.0,,طابق أول,,9,False,مصعد; تجاري,high,False,"#للإيجار 
✨️✨️✨️✨️✨️✨️
ثلاث طوابق #تجاري في #الصالحية #سوق #الالبسة 
المساحة كاملة 768متر
ثلاث طوابق طابق اول وتاني وتالت كل طابق  256متر مع منافع و واجهات على السوق 
نوع اكساء ديلوكس
يوجد مصعد على الطاقة 
يصلح مطعم او كافيه او صالات عرض البسة مقر شركة  وماشابه 
السعر 105الاف $بالسنة+ عمولة مكتب شهر على المستاجر 
يمكن تأجير كل طابق لحال*
المعاينة على ارض الواقع للجادين
✨️✨️✨️✨️✨️✨️"
68f45537f7,2026-08-22,uploaded WhatsApp dump Aug 5-25,بيع,بيع,أرض/مزرعة,أرض,ركن الدين,ركن الدين,200000.0,200 الف,100.0,,"أرضي, طابق رابع",2000.0,10,True,طابو أخضر; صور; برندا,high,False,"للبيع🎯
شقة مساحة 100 متر طابو اخضر 
طابق رابع  من اصل 12 طابق
ركن الدين الشرقي خلف الهجرة والجوازات 
مطلة على مدرسة الفنون 
الاكساء جيد جدا حديث
حمامات سيراميك ومطبخ منفوض حديثا 
3 غرف  وبرندا مقززة تعتبر غرفة
ومطبخ وحمام جاكوزي  
رخام ايطالي رمادي الارضيات من افضل الانواع 
البناء مخدم اصنصيرات 24 ساعة و ناطور وكافة الخدمات 
المطلوب 200 الف وبازار  مرتب يوجد صورا🎯"
82a58cee06,2026-08-22,uploaded WhatsApp dump Aug 5-25,بيع,بيع,شقة/سكني,سكني,ركن الدين,ركن الدين,80000.0,80 الف$,75.0,,ملحق,1066.67,9,False,طابو أخضر; مصعد,high,False,"🎯للبيع ملحق نظامي 
٢٤٠٠ سهم 
طابو اخضر
 قبلي غربي 
 بركن الدين 75 متر عند ثانويه ابن العميد . غرفتين وصوفا .كسوة ممتازة مطلوب 80 الف$
🎯لايوجد مصعد"
491490f7f3,2026-08-22,uploaded WhatsApp dump Aug 5-25,بيع,بيع,تجاري,محل تجاري,المزرعة,المزرعة,850000.0,850 الف دولار,220.0,,,3863.64,9,False,طابو أخضر; حديقة; صور; تجاري,high,False,"للبيع بيت💥
 بالمزرعة ع الشارع 
مساحة الداخلية 220 متر 
حدائق مساحة 300 متر 
كسوة عادية طابو اخضر 
باب خارجي مستقل غير باب الأساسي نزول كم درجة 
البيت سوكة ع الشارع 
حديقة أمامية كبيرة وحديقة خلفية 
يصلح سكني او شركة أو معهد ابو بنك 
سعر 850 الف دولار وبازار
لا يوجد صور💥ز"
ae375be9bc,2026-08-21,uploaded WhatsApp dump Aug 5-25,إيجار,إيجار,أرض/مزرعة,أرض,باب شرقي,باب شرقي,,,1500.0,,,,6,False,,medium,True,"مشروع اسثماري في باب شرقي🌷🎯
 جاهز للمشاركة 
🌀🌀🌀🌀🌀
الأرض عبارة عن ١١ دنم ونصف
فيها بناء عبارة عن ٣ طوابق كل طابق عبارة عن ١٥٠٠ متر مع تراس  ترخيص مول  
بناء ١٦٠٠ متر  مرخص غرف تبريد  لهم طريق منفصل 
١٥٠٠ متر ترخيص كازية و٣ مغاسل 
١٠٠٠ متر هنغار جاهز ترخيصهم صالات افراح 
٤٠٠٠ متر ساحة ترخيصها مطاعم مفتوحة مع ساحات 
المشروع جاهز للاسثمار اما مشاركة. او تأجير 
 ودافع اجارها ل ٢٠ سنة وموافقاتها كلها
 نحن منحزء المشروع
 الارض حلاوتها انو جاهز فيها كل شي
 نحن طارحينو للاستثمار السنوي ل١٠ سنين ب ٧٠ دلر  المتر 
ل٢٠ سنة ب ٩٠ دلر
Read more"
ceb633b0e9,2026-08-21,uploaded WhatsApp dump Aug 5-25,بيع,بيع,أرض/مزرعة,أرض,القصور,القصور,60000.0,60 الف $,,,,,7,True,صور; مسبح,medium,True,"للبيع......🎯
 لضرورة البيع المستعجل لاسباب مرضيه❌
لقد تم تنزيل السعر مرة اخرى لضرورة البيع 
مزرعه معفشه طابقين💥
دروشا شارع القصور
مساحه ٢ دنم💥
يوجد فيها بئر ماء مرخص💥
صالحه للعمار
مسبح مجاري نظاميه💥
المطلوب 60 الف $🎯"
d976a3bf12,2026-08-21,uploaded WhatsApp dump Aug 5-25,بيع,بيع,شقة/سكني,سكني,شارع أسد الدين,شارع أسد الدين,97000.0,97 الف,92.0,,طابق أول,1054.35,8,False,,high,False,"🔹️بسم الله الرحمن الرحيم🔹️
للبيع منزل عشارع اسد الدين
#قريب من جامع سعيد باشا
#وانلي تالت
#تاني بناء عن الشارع
#طابق اول 
#درج رخام مريح
#مساحة ٩٢ متر
#طابو ٢٤٠٠ سهم
#٣ غرف وصوفا
#كسوة جيدة جدا
#اتجاه البيت قبلي مشمس وضاوي
#السعر ٩٧ الف وبازار"
e0d4a8d902,2026-08-21,uploaded WhatsApp dump Aug 5-25,بيع,بيع,شقة/سكني,سكني,,,85000.0,85الف دولار,90.0,,طابق أول,944.44,6,False,,medium,True,منزل للبيع خلف جامع يونس اغا طابق اول مساحة ٩٠متر ٣غرف وصالون قبلي شمالي كسوة جيدة طابوكان السعر ٨٥الف دولار نزل ٧٧الف دولار🌹
4c70373931,2026-08-21,uploaded WhatsApp dump Aug 5-25,بيع,بيع,شقة/سكني,سكني,برزة,برزة,85000.0,85 الف دولار,50.0,,طابق ثالث,1700.0,9,True,صور,high,False,"شقة  للبيع🎯🎯
ببرزة البلد حكم محكمة بعيدة عن الشارع العام 50 متر مساحة 135 متر اربع غرف وصالون ومنافع كسوة ممتازة طابق ثالث فني سعر 85 الف دولار
يوجد صور🎯🎯"
704cbf3bec,2026-08-21,uploaded WhatsApp dump Aug 5-25,بيع,بيع,تجاري,محل تجاري,ركن الدين,ركن الدين,300000.0,300 الف,200.0,,طابق ثاني,1500.0,9,True,صور,high,False,"بيت للبيع🌻
 بشرفي ركن الدين نزول صالة الانس  طابق تاني مساحة ٢٠٠ متر كسوة حلوة اصنصير طاقة 
سعر ٣٠٠ الف وبازار
 يوجد صور🌻"
caf57cc828,2026-08-21,uploaded WhatsApp dump Aug 5-25,بيع,بيع,أرض/مزرعة,أرض,السبع بحرات,السبع بحرات,310000.0,310 ألف دولار,160.0,,"أرضي, طابق ثاني",1937.5,9,False,طابو أخضر; برندا; طاقة,high,False,"💥للبيع شقة ملكية وسط العاصمة دمشق السبع بحرات شارع الباكستان💥💥💥💥
🍁الإرتفاع الطابقي : طابق ثاني .
🍁المساحة : 160 م 
🍁الإتجاهات : قبلي .
🍁الإكساء : سوبر ديلوكس .
🍁الملكية : طابو أخضر 2400 سهم ( مالك واحد )
🍁الوصف : غرفتين نوم وغرفة جلوس وصالون كبير ومطبخ وحمامين وبرندااا 
🍁أرضية الشقة رخام  تقيل والخشب سنديان .
🍁تدفئة أرضية وطاقة شمسية للشقة ( يوجد 6 ألواح طاقة شمسية ) طاقة مياه .
🍁هدية للشاري غرفة نوم أطفال كاملة فخمة جداا مع خزن حائطية داير الغرفة .
💥السعر المطلوب : 310 ألف دولار وبازار ."
70918ba882,2026-08-20,uploaded WhatsApp dump Aug 5-25,بيع,بيع,شقة/سكني,سكني,الميسات,الميسات,,,145.0,,"ملحق, طابق 5",,7,False,حديقة; مصعد; برندا,medium,True,"شقتين للبيع فوق بعض ( بسعر،لقطة مميز)🎯🎯

 الميسات طلعة مطعم بوز الجدي 

 اطلالة مباشرة مفتوحة على الملاعب وحديقة الست الحفظة 

 طابق 5 +طابق 6  اخير 
 ملحق نظامي مصعد طاقة 24/24

 مساحة كل شقة 145 متر 

 التوزيع لكل شقة 

 غرف  نوم 3 + غرفة جلوس + غرفة سفرة + حمامين + مطبخ  + وبرندا عدد2 

Read more"
f6660ea387,2026-08-20,uploaded WhatsApp dump Aug 5-25,,,تجاري,محل تجاري,,,650000.0,650الف$,,34.0,,,4,False,تجاري,medium,True,"ارض عا اتستراد حرستا🎯🎯🎯🎯🎯🎯🎯🎯 سوكة على شارعيين رئيسي 
مساحة الارض ٣٤ دونم تصلح لاي استثمار تجاري 
مول مشافي مجمعات سكنية  فلل 
 اطلالة مفتوحة. واجهة عريضة عا الاتستراد نسق اول  
سعر المتر  ٦٥٠الف$ لدنم 
  الارض مدخل حرستا من جهة مشفى الشرطة ومشفى البيروني موقع حيوي  ومخدم🎯🎯"
f43c8c00b8,2026-08-20,uploaded WhatsApp dump Aug 5-25,بيع/إيجار,بيع/إيجار,تجاري,محل تجاري,الجسر الأبيض,الجسر الأبيض,400000.0,400 الف $,150.0,,أرضي,2666.67,10,True,فيديو; تجاري; مدخل مستقل,high,False,"للبيع  او للاجار🎯
عقار تجاري بالجسر الابيض
 مساحه  150متر
 ٤ غرف ووحدة صغيرة و٣ حمامات   اله مدخلين يصلح عيادات او مركز طبي ومكاتب 
قبل الركن المدخل ارضي الو بابين ومن شارع ابو جرش درج من البناية 
تجاري طابو ومالية فيه ساعتين كهربا منزلي وتجاري
مطلوب للاجار 25 الف$
وعمولة مكتب شهر
للبيع 400 الف $ وبازار
يوجد فيديو🎯"
81e0a1a56b,2026-08-19,uploaded WhatsApp dump Aug 5-25,بيع,بيع,شقة/سكني,سكني,الميسات,الميسات,240000.0,240 ألف دولار,120.0,,طابق ثالث,2000.0,10,True,طابو أخضر; سطح; صور; برندا,high,False,"للبيع شقة 🌻
الميسات طلعة مشفى أمية
الإرتفاع الطابقي : طابق ثالث ( درج رخام ومريح ) 
المساحة : 120 م 
الإتجاهات : شرقي شمالي .
الإكساء : جيد جداا 
دالملكية : طابو أخضر 2400 سهم .
الوصف : 4 غرف وصالون ومطبخ وحمامين وبرندااا
يوجد طاقة كهربائية وشوفاج . 
يوجد حصة بالسطح .
السعر المطلوب : 240 ألف دولار وبازار .
يوجد صور🌻"
d2c304a182,2026-08-19,uploaded WhatsApp dump Aug 5-25,بيع,بيع,أرض/مزرعة,أرض,,,150000.0,150 الف,740.0,,أرضي,202.7,6,False,,medium,True,"للبيع🎯
عنا محضر بمدخل الصبورة مقابل البلدية وخلف المشتل 
٧٤٠ متر محفور ومصبوب جدران وارضية 
مطلوب 150 الف وبازار🎯"
0a45d7bdc2,2026-08-19,uploaded WhatsApp dump Aug 5-25,إيجار,إيجار,تجاري,محل تجاري,التجارة,التجارة,70000.0,70الف  $,500.0,,أرضي,,10,True,صور; تجاري,high,False,"🌷 للاجارعقار تجاري بشرقي التجارة مساحة ٥٠٠مترارضي 
مطلوب ٧٠الف  $🌷يوجدصور"
1d6563a135,2026-08-19,uploaded WhatsApp dump Aug 5-25,بيع,بيع,أرض/مزرعة,أرض,المزرعة,المزرعة,300000.0,300 ألف دولار,200.0,,طابق رابع,1500.0,10,True,طابو أخضر; مصعد; فيديو,high,False,"للبيع شقة لقططططه🎯🎯
 إطلالة خلابة بسعر لقطططة بمنطقة المزرعة شارع الملك العادل(قرب بنك سوريا والمهجر
الإرتفاع الطابقي : طابق رابع مع مصعد حديث خاص بالشقة .
المساحة : 200 م
الإتجاهات : قبلي شرقي غربي . 
الإكساء : جيدة
الملكية : طابو أخضر 2400 سهم .
الوصف : 3 غرف وصالون كبييير ( الصالون عبارة عن غرفة ضيوف وغرفة سفرة ) ومطبخ حديث وحمامين وبرندتين وتراس جميل جدااا .
السعر المطلوب : 300 ألف دولار وبازار .
يوجد فيديو🎯🎯"
a428b0c0db,2026-08-19,uploaded WhatsApp dump Aug 5-25,بيع,بيع,شقة/سكني,سكني,القصور,القصور,140000.0,140 الف,115.0,,"ملحق, طابق 4",1217.39,10,True,طابو أخضر; سطح; مصعد; صور,high,False,"للبيع منزل 🌻
 ملحق مع السطح 
مقابل كازية القصور 
طابق 4 
اتجاه غربي اطلالة على شارع 
 شمالي على بناء 
لايوجد مصعد 
دراج نظام مريح 
المساحة 115م
الوصف 4 غرف وصالون 
نوع الاكساء جيد 
نوع الملكية طابو اخضر 2400 بصمة وحدة 
السعر 140 الف وسكرة ناعمة جدا 
مرافق عامة جاهزة
يوجد صور للجادين🌻"
